id,class,D_sum,D_count,D_mean,K_sum,K_count,K_mean
3284,,-277.9046963282843,2868.1666666667375,0.0,-171.63275937542363,1330.4999999999902,0.0
3285,,-435.6600764189809,2764.000000000069,0.0,-429.9092760799912,1351.833333333325,0.0
3286,,-448.64508197585366,2756.3333333334067,0.0,-414.64873886818026,1321.833333333328,0.0
3287,,-557.9643388938416,2889.666666666751,0.0,-150.08887405158137,1211.833333333335,0.0
3288,,-328.1151288937342,2806.33333333341,0.0,-242.70564540771937,1337.6666666666583,0.0
3289,,-539.6724734290965,2902.3333333334085,0.0,-139.4818346982571,1243.6666666666656,0.0
3290,,-499.9874264391091,2861.000000000075,0.0,-151.49154582304297,1242.333333333332,0.0
3291,,-359.46152676497223,2770.6666666667375,0.0,-277.7951226172724,1317.4999999999934,0.0
3292,,-320.4432907565571,2802.833333333411,0.0,-231.91900973649345,1331.3333333333264,0.0
3293,,-405.54047587901965,2763.50000000008,0.0,-375.6750546229086,1341.3333333333248,0.0
3294,,-933.7565593482068,2932.1666666667556,0.0,-205.90202133132254,1205.1666666666683,0.0
3295,,-855.1098319734732,2845.1666666667497,0.0,-204.4724516749868,1190.0000000000039,0.0
3296,,-348.08954924940167,2831.8333333334135,0.0,-224.31953351437912,1324.4999999999914,0.0
3297,,-371.3696672472615,2788.0000000000737,0.0,-278.5199824751927,1324.166666666662,0.0
3298,,-548.48118182799,2910.3333333334162,0.0,-149.76667113424278,1235.1666666666654,0.0
3299,,-362.6876565087185,2780.6666666667334,0.0,-322.3772662640841,1323.833333333324,0.0
3300,,-403.3409171135688,2783.1666666667434,0.0,-358.5094924823871,1348.3333333333248,0.0
3301,,-266.66158328943044,2799.500000000079,0.0,-185.60351844073531,1314.9999999999948,0.0
3302,,-397.3546543355022,2828.8333333334053,0.0,-337.841241815023,1356.166666666661,0.0
3303,,-687.665415923355,2933.0000000000823,0.0,-196.13880440523178,1265.66666666666,0.0
3304,,-1002.1675870870122,2936.0000000000764,0.0,-216.34895976857635,1194.6666666666727,0.0
3305,,-374.3113263613998,2775.166666666736,0.0,-296.61225317112763,1331.1666666666574,0.0
3306,,-418.14464104036574,2811.833333333413,0.0,-325.75290376840337,1341.8333333333262,0.0
3307,,-449.9580305161945,2781.666666666738,0.0,-420.57006331517994,1348.3333333333246,0.0
3308,,-564.849348169733,2935.833333333415,0.0,-175.23667090706527,1244.666666666665,0.0
3309,,-383.11146077063177,2791.1666666667343,0.0,-279.2159245026085,1326.333333333326,0.0
3310,,-843.6636980000044,2895.6666666667543,0.0,-174.24545758565787,1190.0000000000073,0.0
3311,,-569.4717559711758,2852.166666666737,0.0,-166.7324781326704,1227.5,0.0
3312,,-365.4995527170281,2802.666666666738,0.0,-229.31534217167916,1305.6666666666597,0.0
3313,,-468.51900837595036,2814.0000000000723,0.0,-285.54239811605845,1330.9999999999902,0.0
3314,,-433.5487423895429,2815.166666666739,0.0,-386.579691400241,1371.833333333325,0.0
3315,,-427.1994817884574,2820.0000000000805,0.0,-320.4315917927548,1330.666666666661,0.0
3316,,-392.68269448750584,2773.1666666667415,0.0,-366.32332790024043,1350.6666666666579,0.0
3317,,-625.5952127491779,2911.000000000083,0.0,-176.0688112200958,1229.833333333332,0.0
3318,,-409.6425337109635,2830.3333333334117,0.0,-378.2728997894047,1368.833333333325,0.0
3319,,-451.8211019756665,2770.0000000000755,0.0,-408.99981978816584,1348.8333333333235,0.0
3320,,-328.5956417706169,2878.3333333334103,0.0,-153.21028819188987,1273.9999999999955,0.0
3321,,-459.988767161269,2943.0000000000787,0.0,-150.92311198657305,1281.8333333333278,0.0
3322,,-464.6079907027176,2844.1666666667475,0.0,-143.1188029237541,1212.0000000000027,0.0
3323,,-345.0093204061622,2776.000000000074,0.0,-216.26390738696512,1284.9999999999968,0.0
3324,,-327.55402763829665,2886.0000000000864,0.0,-161.03381391435443,1314.4999999999916,0.0
3325,,-545.5447157793353,2848.1666666667397,0.0,-142.38713641817037,1212.6666666666715,0.0
3326,,-286.40253719229366,2804.00000000007,0.0,-183.07453597032742,1315.8333333333264,0.0
3327,,-335.17116285938283,2781.833333333407,0.0,-263.97573426600087,1323.4999999999918,0.0
3328,,-370.5356098444575,2796.5000000000673,0.0,-277.7889566320459,1335.333333333325,0.0
3329,,-777.7271734008953,2874.666666666748,0.0,-171.57289779605017,1198.1666666666697,0.0
3330,,-793.5508104448486,2915.8333333334235,0.0,-170.8691759750272,1193.1666666666695,0.0
3331,,-386.4389215509205,2697.1666666667247,0.0,-341.49808357984426,1291.4999999999945,0.0
3332,,-342.5751308304247,2759.1666666667356,0.0,-320.7592715070908,1345.1666666666597,0.0
3333,,-480.9018866220978,2881.1666666667506,0.0,-155.2255078235901,1246.4999999999986,0.0
3334,,-360.3235423831131,2849.500000000081,0.0,-288.030337998028,1363.8333333333233,0.0
3335,,-264.33956826843064,2845.666666666743,0.0,-170.1130046444114,1327.499999999992,0.0
3336,,-478.0198145764832,2843.5000000000814,0.0,-198.97123536934978,1262.666666666661,0.0
3337,,-516.0996574322648,2836.0000000000814,0.0,-124.57682105153462,1200.5000000000034,0.0
3338,,-830.7023686378822,2897.5000000000746,0.0,-182.93257267513664,1202.666666666669,0.0
3339,,-386.7092133387171,2816.6666666667356,0.0,-338.96411729347176,1340.1666666666572,0.0
3340,,-400.2948317794869,2913.6666666667397,0.0,-122.63055670088514,1261.9999999999961,0.0
3341,,-836.1311604967965,2927.6666666667443,0.0,-185.35210681957307,1227.8333333333305,0.0
3342,,-478.121304031736,2786.6666666667393,0.0,-394.57425199117563,1339.3333333333244,0.0
3343,,-843.1866132695337,2906.5000000000837,0.0,-191.42422112001202,1210.3333333333353,0.0
3344,,-382.9491959922774,2789.5000000000746,0.0,-240.08064435822251,1301.333333333327,0.0
3345,,-479.4921402903419,2879.5000000000837,0.0,-174.09465894715945,1285.9999999999966,0.0
3346,,-467.32965927345225,2778.5000000000773,0.0,-456.2999724298606,1352.6666666666606,0.0
3347,,-334.0101531309772,2836.3333333334003,0.0,-294.11883115065126,1375.3333333333244,0.0
3348,,-360.77992357415445,2779.000000000077,0.0,-308.00369917440446,1351.3333333333248,0.0
3349,,-842.7138352001723,2882.5000000000864,0.0,-203.24223478238144,1201.1666666666686,0.0
3350,,-367.7258704439292,2872.833333333416,0.0,-155.40249836600512,1289.833333333327,0.0
3351,,-340.9655284762746,2792.166666666743,0.0,-243.43659395933628,1304.8333333333271,0.0
3352,,-403.151007504626,2778.333333333411,0.0,-335.9432746223444,1331.6666666666601,0.0
3353,,-515.9855143909043,2884.6666666667406,0.0,-135.68162525641046,1212.5000000000025,0.0
3354,,-420.7111127598982,2755.500000000063,0.0,-406.4259128331958,1347.66666666666,0.0
3355,,-317.0027282764614,2808.8333333334094,0.0,-180.46058992584972,1292.9999999999952,0.0
3356,,-715.0423016208435,2861.000000000079,0.0,-193.2093395796487,1231.6666666666645,0.0
3357,,-370.5553990275313,2767.000000000072,0.0,-336.44156335584427,1348.333333333324,0.0
3358,,-725.0488986614382,2895.833333333419,0.0,-172.337651583504,1196.5000000000055,0.0
3359,,-496.4680135755948,2902.1666666667466,0.0,-166.55697047915055,1257.666666666662,0.0
3360,,-925.5927260275271,2883.000000000069,0.0,-197.73337393111802,1181.6666666666736,0.0
3361,,-806.6022477325886,2871.333333333416,0.0,-187.6643725011316,1203.666666666671,0.0
3362,,-327.47718673775773,2830.333333333402,0.0,-261.1307540331531,1346.1666666666595,0.0
3363,,-857.5656885528239,2906.1666666667547,0.0,-188.31124376928076,1218.4999999999993,0.0
3364,,-336.0829124318615,2848.50000000008,0.0,-146.98814360109435,1269.6666666666642,0.0
3365,,-389.0354838777792,2887.500000000078,0.0,-204.93341293657235,1318.6666666666606,0.0
3366,,-461.59859943291485,2761.1666666667356,0.0,-444.79596429368195,1358.3333333333242,0.0
3367,,-368.4529515027748,2805.8333333334076,0.0,-319.88691671180317,1362.166666666658,0.0
3368,,-666.1752558943092,2866.5000000000887,0.0,-154.87967706119457,1222.8333333333348,0.0
3369,,-489.596368263741,2768.500000000068,0.0,-454.58605557832215,1359.6666666666595,0.0
3370,,-507.2898543990441,2942.1666666667516,0.0,-170.07899776248237,1284.3333333333285,0.0
3371,,-563.5033018361714,2909.666666666751,0.0,-143.25960926201117,1224.0000000000005,0.0
3372,,-380.5484808367684,2770.8333333334062,0.0,-230.5659412703879,1287.3333333333287,0.0
3373,,-406.58876053452167,2817.3333333334026,0.0,-342.5231277764219,1368.6666666666586,0.0
3374,,-272.62374580873905,2835.33333333341,0.0,-129.04092560022391,1283.1666666666617,0.0
3375,,-391.3639062064124,2778.166666666748,0.0,-328.32853873948244,1332.4999999999916,0.0
3376,,-444.4277646351656,2793.8333333334094,0.0,-397.0720601864937,1365.4999999999918,0.0
3377,,-445.67260847228977,2787.833333333402,0.0,-199.30420712498392,1259.3333333333333,0.0
3378,,-410.7167019558915,2783.6666666667343,0.0,-351.7330115128289,1344.6666666666617,0.0
3379,,-484.97923659324005,2710.666666666738,0.0,-403.6089634504759,1301.4999999999955,0.0
3380,,-317.6316963874818,2835.8333333334117,0.0,-217.88013273272688,1323.1666666666606,0.0
3381,,-493.3814949263521,2839.83333333341,0.0,-184.85023213630802,1263.9999999999943,0.0
3382,,-851.7645101735504,2919.0000000000705,0.0,-194.1697515418191,1215.0000000000039,0.0
3383,,-488.3710831671168,2773.333333333404,0.0,-433.62737320320025,1350.666666666659,0.0
3384,,-601.9360052505706,2866.8333333334235,0.0,-168.78799966408127,1223.6666666666667,0.0
3385,,-348.8261424661492,2829.1666666667384,0.0,-227.13915777363843,1327.4999999999927,0.0
3386,,-291.2122744151031,2761.8333333334012,0.0,-232.19243302683972,1330.9999999999923,0.0
3387,,-370.54690003883167,2858.0000000000855,0.0,-225.3312178395452,1320.3333333333244,0.0
3388,,-395.91233318243184,2867.333333333422,0.0,-229.10414284944702,1323.49999999999,0.0
3389,,-451.36026752376523,2794.5000000000728,0.0,-400.7319768792814,1369.1666666666567,0.0
3390,,-428.3151876599122,2881.8333333334035,0.0,-224.0068192480963,1315.4999999999927,0.0
3391,,-673.6957306548717,2931.3333333334117,0.0,-155.61854096716544,1216.3333333333353,0.0
3392,,-553.6301067306774,2907.0000000000723,0.0,-126.97725296026529,1230.0000000000014,0.0
3393,,-318.2609766977318,2772.8333333334026,0.0,-288.29828028572535,1347.333333333325,0.0
3394,,-364.2255028860662,2893.166666666754,0.0,-123.26344149891722,1268.8333333333285,0.0
3395,,-406.9070754708835,2782.833333333405,0.0,-204.8590046591158,1261.666666666666,0.0
3396,,-554.4287582202375,2922.5000000000805,0.0,-150.294396039906,1229.8333333333342,0.0
3397,,-424.2518964865979,2803.8333333334112,0.0,-401.751836608307,1366.1666666666554,0.0
3398,,-423.0695529600246,2818.66666666674,0.0,-332.6238827301103,1330.333333333323,0.0
3399,,-361.6082582609063,2895.6666666667534,0.0,-154.5031462066777,1281.1666666666613,0.0
3400,,-451.87692279920094,2792.6666666667356,0.0,-401.1343468180194,1358.8333333333262,0.0
3401,,-401.59973826839973,2854.6666666667443,0.0,-279.49295026707307,1345.9999999999927,0.0
3402,,-266.4300023608618,2793.0000000000687,0.0,-207.69069833899772,1335.9999999999918,0.0
3403,,-572.7164014402662,2876.3333333334162,0.0,-147.21954759512994,1230.6666666666665,0.0
3404,,-424.07495010032613,2912.833333333411,0.0,-160.57056628268535,1297.666666666659,0.0
3405,,-315.8090416080143,2812.833333333402,0.0,-217.16913655542137,1323.9999999999927,0.0
3406,,-555.9062934528329,2893.333333333419,0.0,-162.13684830848123,1227.3333333333335,0.0
3407,,-317.59133149497353,2823.0000000000823,0.0,-162.93170965244428,1310.4999999999955,0.0
3408,,-488.5956559601088,2790.6666666667356,0.0,-442.8551989333806,1356.6666666666551,0.0
3409,,-389.3589574464769,2766.5000000000696,0.0,-360.96869245565165,1348.4999999999884,0.0
3410,,-496.0258951069743,2726.0000000000687,0.0,-403.197641409065,1325.166666666657,0.0
3411,,-476.7202294746615,2745.500000000069,0.0,-377.1250687090024,1325.1666666666586,0.0
3412,,-318.2345942165344,2868.333333333425,0.0,-140.23887581558932,1274.9999999999945,0.0
3413,,-268.87042951870063,2785.5000000000678,0.0,-191.8489250744666,1310.1666666666608,0.0
3414,,-364.03649369153004,2759.666666666747,0.0,-263.7310901302145,1312.8333333333262,0.0
3415,,-424.86879398576383,2813.833333333407,0.0,-151.57769164209046,1243.833333333333,0.0
3416,,-366.1911082960491,2851.333333333411,0.0,-114.18230713564922,1241.9999999999998,0.0
3417,,-348.29682390468895,2844.166666666755,0.0,-151.4673310049475,1273.999999999996,0.0
3418,,-350.5068817017318,2782.000000000076,0.0,-254.4300167179897,1327.1666666666592,0.0
3419,,-447.6400737808287,2790.000000000077,0.0,-381.77858679033125,1360.3333333333244,0.0
3420,,-411.21785205938176,2762.3333333334035,0.0,-386.26052744021547,1328.1666666666592,0.0
3421,,-425.62105078092503,2812.000000000071,0.0,-351.64187738995304,1350.3333333333223,0.0
3422,,-333.973116188018,2809.333333333417,0.0,-225.92143045190934,1331.6666666666579,0.0
3423,,-442.6376712252905,2893.333333333415,0.0,-175.13575604146635,1280.8333333333283,0.0
3424,,-595.328337346477,2856.166666666746,0.0,-153.78501949555562,1195.833333333336,0.0
3425,,-398.03490028331026,2812.666666666741,0.0,-297.0316883255764,1327.3333333333267,0.0
3426,,-732.4154579180821,2885.6666666667456,0.0,-178.9110223018516,1213.0000000000023,0.0
3427,,-413.0278629093406,2785.3333333333976,0.0,-350.7209920153332,1348.6666666666601,0.0
3428,,-453.09700293819714,2740.1666666667315,0.0,-402.80386850291217,1336.9999999999916,0.0
3429,,-203.2828825600143,2818.0000000000787,0.0,-143.77365748000588,1332.666666666658,0.0
3430,,-353.72329713070144,2819.8333333334076,0.0,-225.46135405466958,1308.833333333326,0.0
3431,,-309.90240238599284,2856.33333333341,0.0,-176.3639573245044,1318.3333333333294,0.0
3432,,-381.8689793086253,2790.3333333334094,0.0,-250.39631868852732,1309.6666666666597,0.0
3433,,-377.32809159125793,2795.3333333334062,0.0,-322.49603438054777,1344.9999999999911,0.0
3434,,-390.20140396932214,2860.5000000000778,0.0,-147.28591925930692,1275.1666666666617,0.0
3435,,-408.33414925107775,2697.1666666667234,0.0,-389.01880303664353,1309.9999999999945,0.0
3436,,-449.27741581662707,2775.3333333334067,0.0,-390.4296594162927,1341.4999999999918,0.0
3437,,-842.5988353538849,2937.6666666667443,0.0,-187.09665964205945,1222.1666666666658,0.0
3438,,-342.30284393110975,2814.5000000000787,0.0,-269.7764034816763,1332.8333333333264,0.0
3439,,-277.26342508732097,2804.333333333406,0.0,-204.63684606825555,1339.4999999999916,0.0
3440,,-379.1931114722682,2737.8333333334017,0.0,-373.9251369418163,1344.4999999999905,0.0
3441,,-415.48020323752087,2805.833333333412,0.0,-382.0480045859263,1350.4999999999934,0.0
3442,,-581.7169656203919,2919.0000000000864,0.0,-147.8115343480417,1238.6666666666658,0.0
3443,,-403.86567468873744,2829.3333333334012,0.0,-325.5656854100316,1347.8333333333262,0.0
3444,,-298.5271155443199,2839.333333333411,0.0,-111.04447974405103,1233.666666666666,0.0
3445,,-314.0311549495375,2834.166666666744,0.0,-176.5721660941083,1292.6666666666608,0.0
3446,,-324.2568751758103,2725.66666666673,0.0,-292.27969151177723,1322.8333333333273,0.0
3447,,-363.6908671484921,2750.50000000007,0.0,-259.1703501454171,1286.4999999999939,0.0
3448,,-225.5518295806712,2849.5000000000823,0.0,-129.96801885774326,1340.4999999999907,0.0
3449,,-412.21584688289687,2838.3333333334085,0.0,-135.08308874391244,1228.1666666666645,0.0
3450,,-401.477405430396,2818.3333333334162,0.0,-278.517448077523,1344.9999999999918,0.0
3451,,-389.6599759657208,2787.3333333334012,0.0,-324.113977704279,1338.166666666658,0.0
3452,,-279.91293299574846,2820.6666666667484,0.0,-150.122508621008,1297.3333333333248,0.0
3453,,-428.67557779456115,2856.1666666667397,0.0,-228.3797457239158,1287.666666666662,0.0
3454,,-411.08048894675414,2767.000000000067,0.0,-313.64344123755666,1324.3333333333264,0.0
3455,,-384.66312485115594,2853.500000000072,0.0,-216.21315495293797,1327.6666666666595,0.0
3456,,-355.36104033782846,2803.6666666667447,0.0,-315.3680929302349,1346.4999999999893,0.0
3457,,-800.7320044726932,2846.5000000000746,0.0,-170.4633483623931,1172.6666666666745,0.0
3458,,-665.8181024046079,2848.0000000000805,0.0,-157.6956296831561,1199.1666666666704,0.0
3459,,-519.1940917865857,2868.500000000079,0.0,-165.12768726240216,1241.4999999999964,0.0
3460,,-214.7533523383145,2807.333333333414,0.0,-122.54065763869589,1266.166666666663,0.0
3461,,-350.2665830991164,2753.3333333334035,0.0,-306.22407230655585,1326.499999999992,0.0
3462,,-404.51672041496704,2872.8333333334167,0.0,-166.52806827709884,1257.999999999997,0.0
3463,,-662.7344854252584,2892.000000000076,0.0,-227.1771862911888,1248.6666666666645,0.0
3464,,-862.8194430916011,2881.0000000000855,0.0,-201.45087155102394,1200.5000000000032,0.0
3465,,-874.6927301622555,2857.3333333334167,0.0,-177.9457013096138,1177.1666666666736,0.0
3466,,-397.8233390238048,2827.3333333334103,0.0,-270.51447801619906,1322.6666666666608,0.0
3467,,-370.49689302978595,2838.8333333334044,0.0,-205.6563434823035,1308.833333333327,0.0
3468,,-328.669898664788,2753.1666666667384,0.0,-229.49000524401862,1304.499999999997,0.0
3469,,-470.727117688984,2747.500000000074,0.0,-430.8250696935696,1340.333333333324,0.0
3470,,-427.0165778196095,2847.5000000000764,0.0,-197.88091747246432,1291.8333333333278,0.0
3471,,-372.8330532378776,2805.000000000074,0.0,-277.5025581269467,1324.8333333333264,0.0
3472,,-790.2312613305123,2899.0000000000823,0.0,-191.55106285266191,1208.666666666668,0.0
3473,,-362.99940631323256,2815.0000000000746,0.0,-258.59405340612255,1323.3333333333253,0.0
3474,,-433.0165910241981,2752.333333333412,0.0,-428.8424182439436,1349.999999999992,0.0
3475,,-354.3681508674329,2892.6666666667434,0.0,-123.95690128633751,1253.8333333333287,0.0
3476,,-794.9766732176698,2898.8333333334162,0.0,-179.77507472259998,1212.3333333333362,0.0
3477,,-276.2559987706901,2840.5000000000846,0.0,-196.0970675875608,1325.6666666666615,0.0
3478,,-707.0547348930556,2968.333333333412,0.0,-170.19525156792056,1238.4999999999993,0.0
3479,,-672.627219083495,2910.333333333423,0.0,-181.4908387369065,1242.8333333333278,0.0
3480,,-432.6932583038633,2902.333333333413,0.0,-135.83941279054275,1263.499999999995,0.0
3481,,-355.5934478121393,2854.000000000081,0.0,-102.66044436047561,1214.6666666666697,0.0
3482,,-837.7093412043708,2890.1666666667434,0.0,-192.06876273615896,1185.000000000006,0.0
3483,,-1014.9039162698954,2874.8333333334185,0.0,-212.44211603511786,1183.666666666672,0.0
3484,,-415.20668228673526,2817.1666666667443,0.0,-269.99360446120124,1318.3333333333255,0.0
3485,,-304.7427245429485,2805.3333333334062,0.0,-210.10938268386568,1331.9999999999902,0.0
3486,,-469.8381012297637,2771.5000000000705,0.0,-400.02562779274837,1345.9999999999905,0.0
3487,,-831.9239021181182,2961.500000000083,0.0,-178.64472551189687,1223.8333333333342,0.0
3488,,-496.80437854170117,2928.1666666667597,0.0,-123.2506239845046,1221.0000000000002,0.0
3489,,-387.901573400832,2913.8333333334144,0.0,-148.52581648164937,1289.9999999999955,0.0
3490,,-556.8147597628775,2872.000000000084,0.0,-143.4045698882113,1199.6666666666686,0.0
3491,,-614.5530331621885,2867.333333333411,0.0,-165.77449463403818,1233.3333333333312,0.0
3492,,-657.3203055324925,2871.0000000000855,0.0,-168.15962636950033,1197.8333333333383,0.0
3493,,-416.90513435339705,2711.3333333334026,0.0,-353.13291829746,1307.833333333327,0.0
3494,,-327.8070668166064,2781.1666666667384,0.0,-224.57452717547363,1317.166666666661,0.0
3495,,-344.24348776716033,2738.5000000000623,0.0,-266.3567818797598,1319.4999999999943,0.0
3496,,-399.86006461313923,2759.6666666667393,0.0,-357.3703373763652,1342.3333333333258,0.0
3497,,-513.537233997118,2911.0000000000778,0.0,-131.83025162137136,1233.166666666668,0.0
3498,,-401.247503543895,2843.000000000075,0.0,-316.80999010347034,1347.6666666666583,0.0
3499,,-305.47362982827406,2829.5000000000796,0.0,-234.89524921446747,1349.3333333333242,0.0
3500,,-366.6971043111514,2763.000000000078,0.0,-321.57167414251325,1333.6666666666597,0.0
3501,,-719.6452388436124,2903.8333333334135,0.0,-180.36335436181864,1226.4999999999998,0.0
3502,,-464.5344601627986,2759.000000000068,0.0,-435.61673297413785,1345.666666666657,0.0
3503,,-403.0706687125033,2777.500000000077,0.0,-302.1006944247352,1325.9999999999957,0.0
3504,,-348.54659093436624,2811.833333333407,0.0,-148.277982698497,1273.833333333329,0.0
3505,,-550.0099967697121,2972.5000000000878,0.0,-168.65842345798472,1291.833333333327,0.0
3506,,-300.5015185948818,2892.8333333334135,0.0,-179.25785209037645,1308.1666666666592,0.0
3507,,-377.135433257948,2750.50000000007,0.0,-312.47148836760806,1309.4999999999902,0.0
3508,,-508.8412611428294,2949.6666666667466,0.0,-201.7095923196785,1295.9999999999975,0.0
3509,,-409.3576559292894,2812.833333333408,0.0,-318.60759158669657,1337.833333333325,0.0
3510,,-341.36597118079624,2736.333333333405,0.0,-285.8198999061478,1316.4999999999927,0.0
3511,,-612.2891637095112,2876.000000000092,0.0,-160.72016121318924,1210.1666666666674,0.0
3512,,-286.17022355484437,2780.50000000007,0.0,-197.12535054607721,1305.999999999996,0.0
3513,,-406.1704588782538,2819.500000000076,0.0,-304.16866629428597,1335.6666666666592,0.0
3514,,-412.55824145570426,2888.166666666747,0.0,-152.9791105246867,1270.4999999999955,0.0
3515,,-308.2139805186375,2746.5000000000714,0.0,-207.05541135159334,1312.3333333333264,0.0
3516,,-517.866644276083,2970.1666666667393,0.0,-156.93037030095894,1267.3333333333296,0.0
3517,,-361.64187532292584,2860.6666666667516,0.0,-199.03810188085598,1311.9999999999955,0.0
3518,,-391.6520891683546,2796.66666666674,0.0,-218.2520707385059,1267.3333333333308,0.0
3519,,-378.9636917250762,2765.0000000000723,0.0,-331.19361107828576,1332.4999999999905,0.0
3520,,-418.47229480580575,2807.3333333334094,0.0,-361.277814977432,1345.6666666666583,0.0
3521,,-621.9449841940963,2890.333333333423,0.0,-161.09208691772432,1228.1666666666665,0.0
3522,,-728.710373376536,2833.0000000000773,0.0,-186.43000795288893,1209.666666666668,0.0
3523,,-425.98674970423235,2885.0000000000823,0.0,-178.39430006719817,1291.4999999999961,0.0
3524,,-337.83282462416435,2882.0000000000814,0.0,-209.02444253281843,1334.999999999993,0.0
3525,,-577.5600824058305,2880.0000000000805,0.0,-169.8323244306724,1219.3333333333346,0.0
3526,,-402.56083270554893,2799.1666666667406,0.0,-306.5418067209311,1322.333333333326,0.0
3527,,-413.8338285452216,2763.833333333407,0.0,-357.2090586748631,1337.3333333333237,0.0
3528,,-658.2148560032119,2864.8333333334085,0.0,-185.06933224954076,1216.0000000000016,0.0
3529,,-364.59814782075347,2804.66666666674,0.0,-318.84360625721143,1356.1666666666574,0.0
3530,,-332.70609726189855,2832.5000000000778,0.0,-209.24796679567785,1323.6666666666608,0.0
3531,,-390.97468785474234,2830.666666666745,0.0,-262.2817112340281,1321.1666666666608,0.0
3532,,-434.7588246311137,2864.5000000000778,0.0,-161.06677163776843,1279.8333333333287,0.0
3533,,-363.3982680104677,2862.000000000075,0.0,-196.10427497089972,1303.8333333333271,0.0
3534,,-316.29905268419583,2833.00000000008,0.0,-170.2707153372421,1302.8333333333271,0.0
3535,,-640.323881588118,2904.66666666674,0.0,-151.82449626099432,1211.3333333333355,0.0
3536,,-348.77590391906807,2804.333333333407,0.0,-309.23755114310245,1353.166666666657,0.0
3537,,-753.5960122346669,2897.666666666746,0.0,-189.63847537699365,1189.3333333333385,0.0
3538,,-791.3121528221232,2890.6666666667456,0.0,-184.1159432069634,1196.5000000000025,0.0
3539,,-557.3363993381406,2870.6666666667447,0.0,-156.11951257047286,1223.3333333333355,0.0
3540,,-462.4164089935506,2900.6666666667516,0.0,-163.03605580097877,1274.4999999999952,0.0
3541,,-439.7571859301193,2814.166666666744,0.0,-357.16724262120704,1346.1666666666565,0.0
3542,,-385.21757809751307,2776.8333333334062,0.0,-372.2130217432348,1352.9999999999927,0.0
3543,,-264.86256531332657,2744.0000000000673,0.0,-141.63120514169913,1270.3333333333308,0.0
3544,,-612.7381543579818,2883.6666666667493,0.0,-145.81703387233756,1216.000000000001,0.0
3545,,-371.41520204025375,2738.500000000073,0.0,-323.6232634804521,1325.1666666666563,0.0
3546,,-595.1604539640667,2827.5000000000837,0.0,-164.68318477220646,1239.1666666666667,0.0
3547,,-404.1477010962601,2760.833333333399,0.0,-347.6110648810564,1337.6666666666572,0.0
3548,,-482.5513817302102,2900.333333333413,0.0,-161.69423837547032,1260.999999999995,0.0
3549,,-428.5345299905272,2915.333333333411,0.0,-138.3082792244372,1269.4999999999923,0.0
3550,,-376.8197398801994,2770.5000000000696,0.0,-339.8874241819861,1348.4999999999914,0.0
3551,,-334.2507558356128,2766.5000000000755,0.0,-322.6761895026834,1337.4999999999905,0.0
3552,,-312.320912895508,2766.3333333333994,0.0,-240.85139404469504,1333.1666666666583,0.0
3553,,-608.4539124101279,2872.666666666736,0.0,-158.80716617192715,1218.5000000000005,0.0
3554,,-355.5099265531329,2756.1666666667306,0.0,-351.5199624326351,1350.1666666666576,0.0
3555,,-314.52751575922633,2846.5000000000805,0.0,-198.95509214953395,1338.3333333333255,0.0
3556,,-399.31119017110706,2894.0000000000705,0.0,-231.3574354416951,1312.3333333333262,0.0
3557,,-480.0703953080518,2900.1666666667466,0.0,-138.7903066947405,1230.166666666667,0.0
3558,,-480.25683860029585,2833.500000000072,0.0,-282.5669405423094,1321.1666666666601,0.0
3559,,-506.173539007441,2890.8333333334253,0.0,-148.99989384683968,1242.9999999999986,0.0
3560,,-423.9752706324329,2754.000000000065,0.0,-420.6445067215649,1359.1666666666572,0.0
3561,,-460.0124720001263,2735.1666666667356,0.0,-429.68389655029966,1330.499999999992,0.0
3562,,-403.1238564673586,2787.000000000077,0.0,-376.12490679928544,1348.9999999999943,0.0
3563,,-402.5160605840742,2803.00000000007,0.0,-233.55267933949628,1299.833333333326,0.0
3564,,-404.8493531114133,2738.166666666729,0.0,-279.6810282018601,1289.1666666666606,0.0
3565,,-329.6420471657775,2795.833333333403,0.0,-303.5781527378575,1331.8333333333248,0.0
3566,,-363.20093096847353,2817.000000000075,0.0,-305.4819273410511,1343.1666666666576,0.0
3567,,-430.2720970673326,2762.500000000069,0.0,-366.54323035658985,1340.1666666666588,0.0
3568,,-467.814215511493,2747.1666666667325,0.0,-435.1004387990406,1337.166666666659,0.0
3569,,-454.5533170232684,2850.6666666667547,0.0,-187.8977943326972,1270.999999999995,0.0
3570,,-428.9029325670762,2786.3333333334067,0.0,-298.53185048753653,1305.16666666666,0.0
3571,,-445.4075669045803,2916.0000000000878,0.0,-160.6831196964501,1262.1666666666624,0.0
3572,,-451.8019615124545,2753.8333333333967,0.0,-408.4793496271343,1343.8333333333244,0.0
3573,,-721.2872531944362,2888.833333333415,0.0,-175.21968006009803,1215.1666666666665,0.0
3574,,-397.7194903683949,2785.5000000000664,0.0,-353.5227271940741,1335.9999999999927,0.0
3575,,-449.47636550331225,2815.5000000000687,0.0,-271.6619763459975,1322.9999999999945,0.0
3576,,-738.8769312939578,2868.1666666667397,0.0,-184.76254875993098,1198.3333333333358,0.0
3577,,-407.323479630234,2799.8333333334126,0.0,-367.0669475023499,1343.8333333333237,0.0
3578,,-400.29804234118154,2850.166666666747,0.0,-281.91891510626266,1330.4999999999914,0.0
